row ID,MaritalStatus,Gender,EstimatedYearlyIncome,NumberOfContracts,Age,Target,Available401K,CustomerValueSegment,ChurnScore,CallActivity,SentimentRating,Products,WebActivity,Iteration
R17535_Row17535_Row17535_Row17535#4,S,F,70000,1,42,1,0,1,0.5,4,0,Private Investment,0,4
R17536_Row17536_Row17536_Row17536#4,M,F,60000,2,46,0,1,1,0.5,4,3,Private Investment,3,4
R17537_Row17537_Row17537_Row17537#4,S,M,50000,1,84,0,1,1,0,4,1,Private Investment,0,4
R17549_Row17549_Row17549_Row17549#4,M,F,40000,0,36,1,0,3,0.1,1,1,Private Investment,1,4
R17553_Row17553_Row17553_Row17553#4,M,F,40000,0,37,1,0,3,0,1,1,Private Investment,1,4
R17554_Row17554_Row17554_Row17554#4,M,F,40000,0,37,1,1,3,0.1,3,1,Private Investment,1,4
R17555_Row17555_Row17555_Row17555#4,M,F,40000,1,37,1,1,3,0.1,3,1,Private Investment,1,4
R17556_Row17556_Row17556_Row17556#4,M,F,40000,1,37,1,1,3,0.1,3,1,Private Investment,1,4
R17557_Row17557_Row17557_Row17557#4,M,M,40000,1,36,1,1,3,0,3,1,Private Investment,1,4
R17562_Row17562_Row17562_Row17562#4,M,M,40000,1,38,1,0,3,0.1,1,1,Private Investment,1,4
R17650_Row17650_Row17650_Row17650#4,M,F,40000,0,40,1,1,2,0.2,3,1,Private Investment,1,4
R17651_Row17651_Row17651_Row17651#4,M,F,40000,1,40,1,1,2,0,3,1,Private Investment,1,4
R17652_Row17652_Row17652_Row17652#4,M,F,40000,1,40,1,1,2,0,3,1,Private Investment,1,4
R17653_Row17653_Row17653_Row17653#4,M,F,40000,1,40,1,1,2,0,3,1,Private Investment,1,4
R17655_Row17655_Row17655_Row17655#4,M,M,60000,1,40,1,1,2,0.2,4,1,Private Investment,1,4
R17656_Row17656_Row17656_Row17656#4,M,M,60000,0,41,1,1,2,0,3,2,Private Investment,2,4
R17657_Row17657_Row17657_Row17657#4,S,M,60000,0,40,1,0,2,0.2,3,2,Private Investment,2,4
R17658_Row17658_Row17658_Row17658#4,S,F,60000,0,41,1,1,2,0,3,2,Private Investment,2,4
R17664_Row17664_Row17664_Row17664#4,S,F,70000,1,41,1,0,2,0.2,4,2,Private Investment,2,4
R17665_Row17665_Row17665_Row17665#4,M,F,70000,1,42,1,1,2,0.2,3,2,Private Investment,2,4
R17666_Row17666_Row17666_Row17666#4,M,M,70000,1,41,1,1,2,0.2,3,2,Private Investment,2,4
R17667_Row17667_Row17667_Row17667#4,S,M,70000,1,41,1,1,2,0,3,2,Private Investment,2,4
R17668_Row17668_Row17668_Row17668#4,S,M,40000,1,43,0,0,2,0,3,0,Private Investment,0,4
R17675_Row17675_Row17675_Row17675#4,S,M,60000,1,43,1,1,2,0.2,4,2,Private Investment,2,4
R17676_Row17676_Row17676_Row17676#4,S,M,60000,1,42,1,1,2,0,3,2,Private Investment,2,4
R17677_Row17677_Row17677_Row17677#4,S,M,80000,0,44,0,0,2,0.2,3,3,Private Investment,3,4
R17678_Row17678_Row17678_Row17678#4,S,M,80000,1,44,1,1,2,0,3,3,Private Investment,3,4
R17688_Row17688_Row17688_Row17688#4,S,F,30000,0,40,1,0,3,0,1,0,Private Investment,0,4
R17690_Row17690_Row17690_Row17690#4,S,M,30000,0,40,1,1,3,0,1,0,Private Investment,0,4
R17691_Row17691_Row17691_Row17691#4,S,M,30000,0,40,1,1,3,0,2,0,Private Investment,0,4
R17692_Row17692_Row17692_Row17692#4,S,F,30000,0,39,1,0,3,0,2,0,Private Investment,0,4
R17693_Row17693_Row17693_Row17693#4,S,F,30000,0,40,1,0,3,0,2,0,Private Investment,0,4
R17694_Row17694_Row17694_Row17694#4,M,M,30000,0,40,1,0,3,0,2,0,Private Investment,0,4
R17699_Row17699_Row17699_Row17699#4,S,F,30000,0,41,1,1,3,0,1,1,Private Investment,0,4
R17711_Row17711_Row17711_Row17711#4,M,F,30000,0,41,1,1,3,0.1,1,1,Private Investment,0,4
R17712_Row17712_Row17712_Row17712#4,S,M,30000,0,41,1,1,3,0,2,1,Private Investment,0,4
R17714_Row17714_Row17714_Row17714#4,S,M,90000,0,44,1,1,1,0.1,2,2,Private Investment,0,4
R17715_Row17715_Row17715_Row17715#4,S,F,60000,1,45,1,1,1,0.2,4,2,Private Investment,2,4
R17716_Row17716_Row17716_Row17716#4,S,M,60000,1,45,0,1,1,0.2,4,3,Private Investment,3,4
R17717_Row17717_Row17717_Row17717#4,M,M,60000,1,45,0,1,1,0.5,4,3,Private Investment,3,4
R17718_Row17718_Row17718_Row17718#4,M,F,60000,1,45,0,1,1,0,4,3,Private Investment,3,4
R17719_Row17719_Row17719_Row17719#4,S,M,70000,1,42,1,0,1,0,4,0,Private Investment,0,4
R17720_Row17720_Row17720_Row17720#4,S,F,70000,1,45,1,0,1,0.5,4,0,Private Investment,0,4
R17721_Row17721_Row17721_Row17721#4,M,F,60000,2,46,0,1,1,0,4,3,Private Investment,3,4
R17732_Row17732_Row17732_Row17732#4,M,F,40000,0,36,1,0,3,0,1,1,Private Investment,1,4
R17733_Row17733_Row17733_Row17733#4,M,F,40000,0,36,1,1,3,0.1,3,1,Private Investment,1,4
R17734_Row17734_Row17734_Row17734#4,M,F,40000,0,36,1,1,3,0.1,3,1,Private Investment,1,4
R17740_Row17740_Row17740_Row17740#4,M,F,40000,0,37,1,0,3,0.1,1,1,Private Investment,1,4
R17741_Row17741_Row17741_Row17741#4,M,M,40000,1,36,1,1,3,0,3,1,Private Investment,1,4
R17742_Row17742_Row17742_Row17742#4,M,M,40000,1,37,1,1,3,0.1,3,1,Private Investment,1,4
R17750_Row17750_Row17750_Row17750#4,M,M,40000,1,37,1,0,3,0.1,1,1,Private Investment,1,4
R17751_Row17751_Row17751_Row17751#4,M,M,40000,1,38,1,1,3,0.1,3,1,Private Investment,1,4
R17820_Row17820_Row17820_Row17820#4,M,F,60000,0,38,1,1,2,0.2,3,1,Private Investment,1,4
R17821_Row17821_Row17821_Row17821#4,M,M,60000,0,38,1,1,2,0.2,3,1,Private Investment,1,4
R17822_Row17822_Row17822_Row17822#4,M,F,60000,0,38,1,1,2,0,3,1,Private Investment,1,4
R17829_Row17829_Row17829_Row17829#4,M,M,40000,0,40,1,1,2,0,4,1,Private Investment,1,4
R17830_Row17830_Row17830_Row17830#4,M,M,40000,0,40,1,0,2,0,3,1,Private Investment,1,4
R17831_Row17831_Row17831_Row17831#4,M,F,40000,0,40,1,1,2,0,3,1,Private Investment,1,4
R17832_Row17832_Row17832_Row17832#4,M,M,40000,0,40,1,1,2,0.2,3,1,Private Investment,1,4
R17833_Row17833_Row17833_Row17833#4,M,F,60000,1,40,1,1,2,0.2,3,1,Private Investment,1,4
R17834_Row17834_Row17834_Row17834#4,M,F,60000,0,41,1,1,2,0.2,3,2,Private Investment,2,4
R17835_Row17835_Row17835_Row17835#4,S,M,60000,0,41,1,1,2,0,3,2,Private Investment,2,4
R17844_Row17844_Row17844_Row17844#4,S,F,70000,0,42,1,1,2,0.2,4,2,Private Investment,2,4
R17845_Row17845_Row17845_Row17845#4,S,F,70000,0,41,1,1,2,0.2,3,2,Private Investment,2,4
R17846_Row17846_Row17846_Row17846#4,S,F,70000,1,41,1,1,2,0,3,2,Private Investment,2,4
R17847_Row17847_Row17847_Row17847#4,S,F,70000,1,42,1,0,2,0.2,3,2,Private Investment,2,4
R17848_Row17848_Row17848_Row17848#4,S,M,40000,1,43,1,1,2,0.2,3,0,Private Investment,0,4
R17849_Row17849_Row17849_Row17849#4,S,M,40000,1,42,1,0,2,0.2,4,0,Private Investment,0,4
R17855_Row17855_Row17855_Row17855#4,S,F,40000,1,43,0,0,2,0,4,0,Private Investment,0,4
R17856_Row17856_Row17856_Row17856#4,M,M,60000,1,43,1,0,2,0.2,4,2,Private Investment,2,4
R17857_Row17857_Row17857_Row17857#4,S,M,60000,1,43,1,1,2,0.2,3,2,Private Investment,2,4
R17858_Row17858_Row17858_Row17858#4,S,M,80000,0,44,0,1,2,0.2,3,3,Private Investment,3,4
R17859_Row17859_Row17859_Row17859#4,S,M,80000,1,44,1,1,2,0.2,3,3,Private Investment,3,4
R17879_Row17879_Row17879_Row17879#4,S,M,170000,3,52,0,1,3,0.5,4,3,Private Investment,3,4
R17880_Row17880_Row17880_Row17880#4,S,F,170000,3,53,1,0,3,0,5,4,Private Investment,3,4
R17888_Row17888_Row17888_Row17888#4,M,F,80000,2,66,0,0,3,1,4,5,Private Investment,0,4
R17889_Row17889_Row17889_Row17889#4,M,F,80000,2,65,0,1,3,0.2,5,5,Private Investment,0,4
R17894_Row17894_Row17894_Row17894#4,M,M,100000,4,64,0,1,3,1,4,2,Private Investment,3,4
R17895_Row17895_Row17895_Row17895#4,S,M,110000,4,64,0,1,3,1,5,3,Private Investment,4,4
R17900_Row17900_Row17900_Row17900#4,S,F,110000,1,57,0,1,3,1,4,2,Private Investment,5,4
R17901_Row17901_Row17901_Row17901#4,M,F,120000,2,57,1,0,3,1,5,2,Private Investment,5,4
R17902_Row17902_Row17902_Row17902#4,S,F,120000,2,56,1,1,3,1,5,2,Private Investment,5,4
R17913_Row17913_Row17913_Row17913#4,S,F,150000,4,60,0,1,3,1,5,4,Private Investment,5,4
R17922_Row17922_Row17922_Row17922#4,M,M,60000,3,34,0,0,1,1,5,0,Private Investment,0,4
R17923_Row17923_Row17923_Row17923#4,S,M,70000,2,35,1,1,1,1,4,0,Private Investment,0,4
R17924_Row17924_Row17924_Row17924#4,S,F,70000,2,34,0,0,1,1,4,0,Private Investment,0,4
R17925_Row17925_Row17925_Row17925#4,M,M,70000,2,34,0,0,1,1,4,0,Private Investment,0,4
R17926_Row17926_Row17926_Row17926#4,S,M,70000,2,34,0,1,1,1,4,0,Private Investment,0,4
R17927_Row17927_Row17927_Row17927#4,S,M,80000,2,34,1,0,1,1,4,0,Private Investment,0,4
R17928_Row17928_Row17928_Row17928#4,S,F,80000,2,34,1,1,1,1,4,0,Private Investment,0,4
R17929_Row17929_Row17929_Row17929#4,S,F,70000,3,35,0,0,1,1,4,0,Private Investment,0,4
R17930_Row17930_Row17930_Row17930#4,M,M,80000,2,35,0,0,1,1,4,0,Private Investment,0,4
R17931_Row17931_Row17931_Row17931#4,M,M,80000,3,34,0,1,1,1,4,0,Private Investment,0,4
R17932_Row17932_Row17932_Row17932#4,M,M,70000,3,36,0,1,1,1,4,0,Private Investment,0,4
R17933_Row17933_Row17933_Row17933#4,M,F,70000,3,35,0,1,1,1,4,0,Private Investment,0,4
R17934_Row17934_Row17934_Row17934#4,M,M,70000,3,36,0,1,1,1,4,0,Private Investment,0,4
R17935_Row17935_Row17935_Row17935#4,S,M,90000,2,35,1,0,1,1,4,0,Private Investment,0,4
R17936_Row17936_Row17936_Row17936#4,M,F,80000,3,35,0,0,1,1,4,0,Private Investment,0,4
R17937_Row17937_Row17937_Row17937#4,S,M,80000,3,37,0,1,1,1,4,0,Private Investment,0,4
R17938_Row17938_Row17938_Row17938#4,M,F,80000,3,36,0,0,1,1,4,0,Private Investment,0,4
R17939_Row17939_Row17939_Row17939#4,M,M,80000,3,35,0,1,1,1,4,0,Private Investment,0,4
R17940_Row17940_Row17940_Row17940#4,M,F,80000,3,36,1,0,1,1,4,0,Private Investment,0,4
R17941_Row17941_Row17941_Row17941#4,S,F,80000,3,36,0,1,1,1,4,0,Private Investment,0,4
R17942_Row17942_Row17942_Row17942#4,M,M,90000,3,37,0,0,1,1,4,0,Private Investment,0,4
R17943_Row17943_Row17943_Row17943#4,S,M,90000,3,37,0,1,1,1,4,0,Private Investment,0,4
R17944_Row17944_Row17944_Row17944#4,M,F,90000,3,37,0,0,1,1,4,0,Private Investment,0,4
R17945_Row17945_Row17945_Row17945#4,M,M,80000,3,38,0,0,1,1,4,0,Private Investment,0,4
R17946_Row17946_Row17946_Row17946#4,S,M,80000,4,38,0,1,1,1,4,0,Private Investment,0,4
R17950_Row17950_Row17950_Row17950#4,S,M,90000,3,37,0,1,1,1,5,0,Private Investment,0,4
R17951_Row17951_Row17951_Row17951#4,M,F,90000,3,38,0,1,1,1,4,0,Private Investment,0,4
R17955_Row17955_Row17955_Row17955#4,S,M,80000,4,38,0,1,1,1,5,0,Private Investment,0,4
R17956_Row17956_Row17956_Row17956#4,S,F,80000,4,39,0,0,1,1,4,0,Private Investment,0,4
R17976_Row17976_Row17976_Row17976#4,S,F,60000,2,70,0,1,2,0.1,4,3,Private Investment,0,4
R17977_Row17977_Row17977_Row17977#4,S,M,60000,2,70,0,0,2,1,5,3,Private Investment,0,4
R17978_Row17978_Row17978_Row17978#4,M,F,60000,2,70,0,1,2,1,5,3,Private Investment,0,4
R17979_Row17979_Row17979_Row17979#4,M,M,60000,2,70,0,1,2,1,5,3,Private Investment,0,4
R17980_Row17980_Row17980_Row17980#4,S,F,60000,2,70,0,1,2,0.1,5,3,Private Investment,0,4
R17982_Row17982_Row17982_Row17982#4,S,F,60000,2,68,0,0,2,0.1,5,3,Private Investment,0,4
R17983_Row17983_Row17983_Row17983#4,S,M,60000,2,69,0,0,2,0.1,5,4,Private Investment,0,4
R17984_Row17984_Row17984_Row17984#4,M,F,60000,2,68,0,0,2,1,5,4,Private Investment,0,4
R17985_Row17985_Row17985_Row17985#4,S,M,50000,2,68,0,1,2,0.1,5,4,Private Investment,0,4
R17986_Row17986_Row17986_Row17986#4,M,M,60000,2,67,0,0,2,0.1,5,4,Private Investment,0,4
R17987_Row17987_Row17987_Row17987#4,S,F,60000,2,67,0,0,2,1,5,4,Private Investment,0,4
R17999_Row17999_Row17999_Row17999#4,M,M,70000,1,62,0,1,2,0.2,4,2,Private Investment,1,4
R18000_Row18000_Row18000_Row18000#4,S,M,70000,1,63,0,0,2,1,5,2,Private Investment,1,4
R18001_Row18001_Row18001_Row18001#4,S,M,70000,1,62,1,1,2,0.2,5,2,Private Investment,1,4
R18004_Row18004_Row18004_Row18004#4,M,M,70000,2,61,1,1,2,1,4,4,Private Investment,1,4
R18008_Row18008_Row18008_Row18008#4,S,M,60000,0,60,1,1,2,0.2,4,2,Private Investment,1,4
R18009_Row18009_Row18009_Row18009#4,M,M,60000,0,60,0,0,2,1,5,2,Private Investment,1,4
R18010_Row18010_Row18010_Row18010#4,S,F,60000,0,60,1,1,2,0.2,5,2,Private Investment,1,4
R18020_Row18020_Row18020_Row18020#4,S,M,80000,1,60,0,0,2,0.5,4,3,Private Investment,1,4
R18041_Row18041_Row18041_Row18041#4,S,M,80000,1,38,1,0,2,0.1,4,0,Private Investment,0,4
R18042_Row18042_Row18042_Row18042#4,M,M,80000,1,42,1,1,2,0.1,5,0,Private Investment,0,4
R18043_Row18043_Row18043_Row18043#4,M,M,80000,1,42,1,1,2,0.1,5,0,Private Investment,0,4
R18044_Row18044_Row18044_Row18044#4,S,F,90000,1,42,1,1,2,0.1,5,4,Private Investment,4,4
R18046_Row18046_Row18046_Row18046#4,S,F,80000,0,47,0,0,2,0,5,4,Private Investment,3,4
R18047_Row18047_Row18047_Row18047#4,M,M,80000,0,47,0,0,2,0.1,5,4,Private Investment,3,4
R18048_Row18048_Row18048_Row18048#4,S,M,110000,3,42,1,1,2,0,5,2,Private Investment,1,4
R18066_Row18066_Row18066_Row18066#4,M,M,40000,2,64,1,0,1,0.5,2,2,Private Investment,0,4
R18067_Row18067_Row18067_Row18067#4,M,M,40000,2,64,1,1,1,0.5,5,2,Private Investment,0,4
R18071_Row18071_Row18071_Row18071#4,S,F,40000,2,32,0,1,2,0.1,3,0,Private Investment,0,4
R18072_Row18072_Row18072_Row18072#4,S,F,40000,2,33,0,0,2,0.5,4,0,Private Investment,0,4
R18073_Row18073_Row18073_Row18073#4,S,F,40000,2,33,0,0,2,0.1,4,0,Private Investment,0,4
R18089_Row18089_Row18089_Row18089#4,S,M,40000,2,30,0,1,2,0.5,2,0,Private Investment,0,4
R18116_Row18116_Row18116_Row18116#4,M,F,100000,3,52,0,1,1,0.2,3,1,Private Investment,0,4
R18117_Row18117_Row18117_Row18117#4,S,M,100000,3,52,0,1,1,0,5,1,Private Investment,0,4
R18118_Row18118_Row18118_Row18118#4,S,M,100000,3,52,0,0,1,0,5,1,Private Investment,0,4
R18119_Row18119_Row18119_Row18119#4,S,M,100000,3,52,0,0,1,0,5,1,Private Investment,0,4
R18120_Row18120_Row18120_Row18120#4,S,F,100000,4,52,0,0,1,0.2,5,1,Private Investment,0,4
R18121_Row18121_Row18121_Row18121#4,S,F,100000,3,51,0,1,1,0.2,5,1,Private Investment,1,4
R18122_Row18122_Row18122_Row18122#4,M,M,100000,3,51,0,1,1,0.2,5,1,Private Investment,1,4
R18123_Row18123_Row18123_Row18123#4,M,F,100000,3,50,0,1,1,0.2,5,1,Private Investment,1,4
R18127_Row18127_Row18127_Row18127#4,M,M,120000,3,43,0,0,2,0.2,4,2,Private Investment,2,4
R18132_Row18132_Row18132_Row18132#4,S,F,40000,1,46,1,0,2,0.2,4,0,Private Investment,0,4
R18133_Row18133_Row18133_Row18133#4,S,F,60000,2,46,0,1,2,0,4,4,Private Investment,4,4
R18134_Row18134_Row18134_Row18134#4,M,M,60000,3,46,0,0,2,1,3,4,Private Investment,4,4
R18135_Row18135_Row18135_Row18135#4,M,M,60000,2,46,1,0,2,0.2,3,4,Private Investment,2,4
R18136_Row18136_Row18136_Row18136#4,M,F,60000,2,46,1,1,2,0.2,3,4,Private Investment,2,4
R18137_Row18137_Row18137_Row18137#4,M,M,70000,2,47,1,1,2,0.2,3,4,Private Investment,2,4
R18138_Row18138_Row18138_Row18138#4,M,M,70000,2,47,1,1,2,0.2,3,4,Private Investment,2,4
R18141_Row18141_Row18141_Row18141#4,S,F,60000,1,48,1,1,2,0,4,1,Private Investment,0,4
R18142_Row18142_Row18142_Row18142#4,M,F,60000,1,48,1,0,2,0.2,4,1,Private Investment,0,4
R18143_Row18143_Row18143_Row18143#4,S,F,60000,1,48,1,1,2,0,4,1,Private Investment,0,4
R18153_Row18153_Row18153_Row18153#4,S,M,40000,1,50,0,0,2,0,3,0,Private Investment,0,4
R18160_Row18160_Row18160_Row18160#4,S,M,60000,1,51,0,1,2,0.2,3,5,Private Investment,4,4
R18161_Row18161_Row18161_Row18161#4,S,M,60000,1,51,0,1,2,0,4,5,Private Investment,4,4
R18162_Row18162_Row18162_Row18162#4,M,M,60000,0,51,0,0,2,0.2,4,4,Private Investment,3,4
R18163_Row18163_Row18163_Row18163#4,S,M,60000,0,51,1,1,2,0,4,4,Private Investment,3,4
R18164_Row18164_Row18164_Row18164#4,M,F,60000,0,51,0,0,2,0.2,4,4,Private Investment,3,4
R18169_Row18169_Row18169_Row18169#4,S,F,60000,1,52,1,0,2,0,4,1,Private Investment,0,4
R18170_Row18170_Row18170_Row18170#4,S,F,60000,1,51,1,0,2,0,4,1,Private Investment,0,4
R18172_Row18172_Row18172_Row18172#4,S,M,70000,2,51,0,1,2,0.2,4,5,Private Investment,4,4
R18173_Row18173_Row18173_Row18173#4,S,M,70000,2,51,0,1,2,0,4,5,Private Investment,4,4
R18181_Row18181_Row18181_Row18181#4,S,F,60000,1,42,1,1,1,0,5,2,Private Investment,2,4
R18182_Row18182_Row18182_Row18182#4,M,M,60000,1,41,1,0,1,0.2,4,2,Private Investment,2,4
R18185_Row18185_Row18185_Row18185#4,M,M,60000,1,42,1,1,1,0.2,5,2,Private Investment,2,4
R18186_Row18186_Row18186_Row18186#4,S,M,60000,1,42,1,1,1,0,4,2,Private Investment,2,4
R18187_Row18187_Row18187_Row18187#4,M,M,60000,1,42,1,0,1,0.2,4,2,Private Investment,2,4
R18188_Row18188_Row18188_Row18188#4,S,M,70000,3,42,0,1,1,1,4,5,Private Investment,5,4
R18189_Row18189_Row18189_Row18189#4,S,M,70000,3,43,0,1,1,1,4,5,Private Investment,5,4
R18192_Row18192_Row18192_Row18192#4,M,F,70000,4,42,1,0,1,1,5,5,Private Investment,5,4
R18194_Row18194_Row18194_Row18194#4,M,F,90000,0,43,1,1,1,0.2,5,0,Private Investment,0,4
R18195_Row18195_Row18195_Row18195#4,M,F,90000,0,44,1,1,1,0,4,0,Private Investment,0,4
R18196_Row18196_Row18196_Row18196#4,M,M,90000,0,44,1,0,1,0.2,4,2,Private Investment,0,4
R18210_Row18210_Row18210_Row18210#4,M,M,100000,4,45,0,1,2,0.2,4,3,Private Investment,1,4
R18211_Row18211_Row18211_Row18211#4,M,F,100000,4,45,0,1,2,0.2,5,4,Private Investment,1,4
R18212_Row18212_Row18212_Row18212#4,S,F,100000,4,44,0,1,2,0.2,5,4,Private Investment,1,4
R18213_Row18213_Row18213_Row18213#4,S,F,80000,0,46,0,1,2,0,5,4,Private Investment,3,4
R18221_Row18221_Row18221_Row18221#4,S,F,150000,3,46,1,0,2,0.1,5,1,Private Investment,0,4
R18222_Row18222_Row18222_Row18222#4,M,M,160000,2,46,1,0,2,0,5,0,Private Investment,1,4
R18234_Row18234_Row18234_Row18234#4,M,M,110000,1,47,0,1,2,0.5,4,5,Private Investment,3,4
R18243_Row18243_Row18243_Row18243#4,S,M,110000,1,47,0,1,2,0.5,4,1,Private Investment,3,4
R18244_Row18244_Row18244_Row18244#4,S,M,110000,2,48,0,1,2,0.5,5,1,Private Investment,3,4
R18245_Row18245_Row18245_Row18245#4,M,M,130000,4,47,0,1,2,0,5,1,Private Investment,2,4
R18246_Row18246_Row18246_Row18246#4,S,M,130000,4,48,0,1,2,0.2,5,1,Private Investment,2,4
R18251_Row18251_Row18251_Row18251#4,M,F,110000,3,49,0,0,2,0.5,4,1,Private Investment,3,4
R18252_Row18252_Row18252_Row18252#4,M,M,130000,3,49,1,1,2,0,5,1,Private Investment,3,4
R18253_Row18253_Row18253_Row18253#4,S,F,130000,3,49,0,1,2,0.2,5,3,Private Investment,3,4
R18264_Row18264_Row18264_Row18264#4,M,F,90000,2,74,1,0,2,0.1,5,4,Private Investment,0,4
R18265_Row18265_Row18265_Row18265#4,S,F,90000,2,73,1,0,2,0.1,5,4,Private Investment,0,4
R18286_Row18286_Row18286_Row18286#4,S,M,60000,2,46,0,0,1,0,4,3,Private Investment,3,4
R18287_Row18287_Row18287_Row18287#4,M,F,60000,1,46,0,0,1,0.5,4,4,Private Investment,4,4
R18288_Row18288_Row18288_Row18288#4,M,M,60000,2,45,0,1,1,0,4,4,Private Investment,4,4
R18289_Row18289_Row18289_Row18289#4,S,M,70000,1,46,1,0,1,0.5,4,0,Private Investment,0,4
R18290_Row18290_Row18290_Row18290#4,S,M,60000,2,46,0,1,1,0,4,5,Private Investment,5,4
R18291_Row18291_Row18291_Row18291#4,M,F,60000,2,46,1,0,1,0,4,3,Private Investment,2,4
R18292_Row18292_Row18292_Row18292#4,S,F,90000,0,43,1,0,1,0,4,2,Private Investment,2,4
R18293_Row18293_Row18293_Row18293#4,S,M,90000,0,43,1,0,1,0.1,4,3,Private Investment,3,4
R18300_Row18300_Row18300_Row18300#4,S,M,70000,1,44,1,1,1,0.5,3,0,Private Investment,0,4
R18301_Row18301_Row18301_Row18301#4,M,M,80000,4,44,0,0,1,0.1,4,5,Private Investment,5,4
R18302_Row18302_Row18302_Row18302#4,S,F,70000,1,46,0,1,1,0.5,4,0,Private Investment,0,4
R18303_Row18303_Row18303_Row18303#4,S,M,70000,1,46,1,0,1,0.5,4,0,Private Investment,0,4
R18304_Row18304_Row18304_Row18304#4,M,M,100000,1,51,0,1,1,1,4,5,Private Investment,0,4
R18305_Row18305_Row18305_Row18305#4,S,F,100000,1,51,0,1,1,1,4,5,Private Investment,0,4
R18306_Row18306_Row18306_Row18306#4,S,M,70000,1,47,1,0,1,0,4,0,Private Investment,0,4
R18307_Row18307_Row18307_Row18307#4,S,M,70000,1,47,0,0,1,0.5,4,0,Private Investment,0,4
R18308_Row18308_Row18308_Row18308#4,S,M,70000,2,47,1,0,1,0,4,0,Private Investment,0,4
R18309_Row18309_Row18309_Row18309#4,S,M,70000,2,47,1,0,1,0.5,4,0,Private Investment,0,4
R18310_Row18310_Row18310_Row18310#4,S,M,70000,2,46,1,1,1,0.5,4,0,Private Investment,0,4
R18315_Row18315_Row18315_Row18315#4,M,F,90000,1,52,0,1,1,0.5,3,2,Private Investment,0,4
R18316_Row18316_Row18316_Row18316#4,S,M,90000,1,51,1,1,1,0.2,4,2,Private Investment,0,4
R18317_Row18317_Row18317_Row18317#4,S,M,90000,1,52,1,0,1,0.2,4,2,Private Investment,0,4
R18318_Row18318_Row18318_Row18318#4,M,M,100000,2,51,1,0,1,0.1,4,4,Private Investment,0,4
R18333_Row18333_Row18333_Row18333#4,S,F,40000,2,73,0,0,1,0,2,2,Private Investment,0,4
R18338_Row18338_Row18338_Row18338#4,M,F,40000,2,72,0,1,1,0.5,2,2,Private Investment,0,4
R18343_Row18343_Row18343_Row18343#4,M,M,40000,2,70,1,0,1,0,2,2,Private Investment,0,4
R18344_Row18344_Row18344_Row18344#4,S,M,40000,2,67,1,0,1,0.5,5,2,Private Investment,0,4
R18345_Row18345_Row18345_Row18345#4,S,M,40000,2,68,1,1,1,0,5,2,Private Investment,0,4
R18347_Row18347_Row18347_Row18347#4,M,M,40000,1,45,0,0,2,0,5,0,Private Investment,0,4
R18348_Row18348_Row18348_Row18348#4,M,M,50000,1,45,0,0,2,0.2,4,3,Private Investment,3,4
R18349_Row18349_Row18349_Row18349#4,S,F,50000,2,45,0,1,2,0,3,3,Private Investment,3,4
R18350_Row18350_Row18350_Row18350#4,S,F,50000,2,44,1,0,2,0.2,3,3,Private Investment,3,4
R18351_Row18351_Row18351_Row18351#4,S,M,50000,2,45,0,1,2,0,3,3,Private Investment,3,4
R18352_Row18352_Row18352_Row18352#4,S,F,50000,3,45,1,0,2,1,3,3,Private Investment,3,4
R18353_Row18353_Row18353_Row18353#4,M,M,50000,3,45,0,0,2,1,3,3,Private Investment,3,4
R18360_Row18360_Row18360_Row18360#4,S,M,40000,0,42,1,0,3,0,2,0,Private Investment,0,4
R18366_Row18366_Row18366_Row18366#4,S,M,40000,0,43,1,1,3,0,1,0,Private Investment,0,4
R18367_Row18367_Row18367_Row18367#4,S,M,40000,0,43,1,0,3,0,4,0,Private Investment,0,4
R18368_Row18368_Row18368_Row18368#4,S,M,40000,0,43,1,0,3,0,4,0,Private Investment,0,4
R18369_Row18369_Row18369_Row18369#4,S,M,40000,0,43,1,0,3,0,4,0,Private Investment,0,4
R18370_Row18370_Row18370_Row18370#4,S,M,30000,1,82,0,1,3,0.2,4,1,Private Investment,0,4
R18372_Row18372_Row18372_Row18372#4,M,F,30000,2,44,0,1,3,0,1,1,Private Investment,1,4
R18373_Row18373_Row18373_Row18373#4,M,M,30000,2,44,0,1,3,0,3,1,Private Investment,1,4
R18377_Row18377_Row18377_Row18377#4,M,F,30000,2,45,0,1,3,0,1,1,Private Investment,1,4
R18378_Row18378_Row18378_Row18378#4,M,M,30000,2,45,0,1,3,0,3,1,Private Investment,1,4
R18379_Row18379_Row18379_Row18379#4,M,M,30000,2,45,0,0,3,0,3,1,Private Investment,1,4
R18388_Row18388_Row18388_Row18388#4,M,M,40000,0,44,1,0,3,0,1,0,Private Investment,0,4
R18389_Row18389_Row18389_Row18389#4,M,M,40000,0,44,1,1,3,0,4,0,Private Investment,0,4
R18390_Row18390_Row18390_Row18390#4,S,F,40000,0,44,1,1,3,0,4,0,Private Investment,0,4
R18391_Row18391_Row18391_Row18391#4,S,F,40000,0,43,1,1,3,0,4,0,Private Investment,0,4
R18392_Row18392_Row18392_Row18392#4,M,F,40000,0,44,1,0,3,0,4,0,Private Investment,0,4
R18396_Row18396_Row18396_Row18396#4,M,M,30000,1,76,0,0,3,0,2,1,Private Investment,0,4
R18398_Row18398_Row18398_Row18398#4,S,M,40000,0,45,1,1,3,0,2,0,Private Investment,0,4
